Date,const,Mkt-RF,SMB,HML,RMW,CMA,Mom
2025-07-29,-0.0008721482176736325,1.346201296722292,-0.4169969518347895,-0.14641286407187182,0.5529763841619989,-0.19907032573863123,-0.534409718490483
2025-07-30,-0.0008441965350088045,1.3491806198626863,-0.4073453539269288,-0.14715665701166067,0.5643483236602364,-0.18978376726622107,-0.5334240525373
2025-07-31,-0.0007942670432342395,1.3510271641180314,-0.411435999096881,-0.15413049131792705,0.5776086997440815,-0.2009464215343788,-0.5321323810304099
2025-08-01,-0.0008355993034344059,1.3532482331750493,-0.4115368394096536,-0.15546325111065704,0.5784261429455322,-0.19612458059189025,-0.5291017165461234
2025-08-04,-0.0008492392999897478,1.3539580058688814,-0.42089558130100446,-0.15119558284866497,0.5856246612403947,-0.17316674208660607,-0.5278044939223758
2025-08-05,-0.0007876297394393911,1.3503326700616352,-0.4212170360791657,-0.1556572384842322,0.5868120218115751,-0.1837264436382279,-0.5314032810861121
2025-08-06,-0.0007240823139263617,1.3763138852992727,-0.4007169985780577,-0.1579020979783998,0.6341182450172173,-0.2598082174442991,-0.4871528319519238
2025-08-07,-0.0005517013988034583,1.3646551849278923,-0.4157136294148731,-0.15040522652094834,0.6214018071237231,-0.19002150771414,-0.49645177692275577
2025-08-08,-0.00038254830547514813,1.382847038382037,-0.4042256477870104,-0.1548737376507215,0.6887184874080194,-0.18834653678633884,-0.4708347998892515
2025-08-11,-0.000457687495607736,1.3815235059965116,-0.39790291648189324,-0.16004282345042853,0.6797335167404811,-0.1612270842035421,-0.46926030624097187
2025-08-12,-0.00042326143962327135,1.3867570347112814,-0.3954050024652815,-0.16152229214883249,0.681514720816631,-0.16148332765574308,-0.46602147818853695
2025-08-13,-0.0003946979826994054,1.380260524622811,-0.3794174881308433,-0.1628487954541226,0.6597853879318378,-0.14202101457067823,-0.48618871479963593
2025-08-14,-0.00045281005684515,1.3792644381227084,-0.3691761193667169,-0.16533488981405603,0.6567691474833508,-0.14805441015546433,-0.4913638999298527
2025-08-15,-0.00046640680923983524,1.3821611837136878,-0.3663047351374856,-0.16205740364951535,0.6629304878857831,-0.14144668184054163,-0.48547166285962245
2025-08-18,-0.00046020610814791847,1.3827104060483009,-0.36864589285348937,-0.1605189550938094,0.6628402096301664,-0.13960659412088158,-0.4849130492901352
2025-08-19,-0.0004606501102103767,1.3830511743029654,-0.36100481111176214,-0.1683024247769566,0.6607317647641193,-0.14701518572569355,-0.48164277998068894
2025-08-20,-0.0005248143512469652,1.3837822634402204,-0.3566889888425115,-0.17876081332377386,0.6701315241028137,-0.15950968218626427,-0.4867934073761814
2025-08-21,-0.0004891069921447737,1.3825317416247576,-0.3556933475076804,-0.17862812353230909,0.6612760343192564,-0.15689493041249403,-0.4868999317445841
2025-08-22,-0.0004909894090933941,1.3824984879633488,-0.3556992985065861,-0.17846248396028816,0.6611231751328173,-0.15642869769189022,-0.4868127484965986
2025-08-25,-0.00046840150643159405,1.3824173525920564,-0.3544445123350064,-0.17839923738422928,0.663701700123654,-0.15483083116673899,-0.48483081146716783
2025-08-26,-0.0004407531402263881,1.3830390829448873,-0.3501996106495106,-0.18014379654420465,0.6567914484026103,-0.16369007501525845,-0.48040642139876416
2025-08-27,-0.0004598745540528214,1.3821338757494375,-0.3605165456358517,-0.18290134471572128,0.6549112791110037,-0.173928795545867,-0.48504466342830876
2025-08-28,-0.0004494743346765156,1.3824205003661265,-0.36618701556683214,-0.1831944624227327,0.6455095834785274,-0.18252484198155558,-0.4845392115319654
2025-08-29,-0.00043308833268207534,1.3812523066820421,-0.36612398975478666,-0.18078051132008274,0.6426735875945977,-0.1778531540294339,-0.4869163732020432
2025-09-02,-0.00044563233800746637,1.3814910898944284,-0.3657458608235897,-0.18216756454680366,0.6424397559277875,-0.17816883249586557,-0.4873340656210926
2025-09-03,-0.0003706608452419655,1.3880733732807944,-0.36130463963906734,-0.19660858307152554,0.6867799271636162,-0.16145419496149493,-0.47125122232735467
2025-09-04,-0.00035448020744703536,1.39002381193422,-0.37815440193858135,-0.1891948301930441,0.6681996764964228,-0.1681403134449188,-0.4730729448417546
2025-09-05,-0.0003196922822402727,1.3868951425355935,-0.3814490295665446,-0.18769122489640827,0.6618930525090863,-0.17503303749949015,-0.47801459112069605
2025-09-08,-0.0003180944817016396,1.3860241058284626,-0.38070558253043896,-0.18940677572873277,0.6622139777793277,-0.175816198647339,-0.48090079646227313
2025-09-09,-0.00041436269652268224,1.3873949249270672,-0.3642903948489188,-0.18834060537709987,0.6812222664797166,-0.1556626110337878,-0.4755438377615603
2025-09-10,-0.0006193368529281989,1.3795594322708407,-0.35188312567778696,-0.2031320056711908,0.6378545116117421,-0.12881862409922387,-0.4982739232497805
2025-09-11,-0.0005798948858400198,1.381086388805063,-0.3605775940690902,-0.2002454179900539,0.6250412414967959,-0.11929829243244039,-0.49860037143644065
2025-09-12,-0.0004619046198624309,1.3835097022355227,-0.38636649683034296,-0.1969332397263864,0.6139844350651825,-0.14987214756269357,-0.4978856439948236
2025-09-15,-0.00042805528265047713,1.3844456907424725,-0.38314550372981004,-0.20330563147220118,0.6206168965572574,-0.152481609741191,-0.49459526486098515
2025-09-16,-0.0003680663324455081,1.3858622875221411,-0.37300601149239293,-0.2113204686180452,0.6341153483048371,-0.1517453893661107,-0.492034738492629
2025-09-17,-0.00032282779316873233,1.3850595437322706,-0.37364714216756995,-0.20462830270313034,0.6252769174918194,-0.1432453589715401,-0.4905406496899857
2025-09-18,-0.0001904683940941788,1.3931554644934296,-0.37812281882643795,-0.17910764675674712,0.6253945427496593,-0.1719471034884903,-0.4916389548733316
2025-09-19,-0.00010700086952701712,1.3986717928785268,-0.4074561909333636,-0.18081887224511692,0.6256527396824538,-0.1873901171926732,-0.48606198917478055
2025-09-22,-3.0085140334106756e-05,1.3968739461030346,-0.3767155245530996,-0.2293967753033422,0.6479805276582964,-0.21370363496910663,-0.48781647645650994
2025-09-23,-8.442460801136873e-05,1.387956212692841,-0.3849405651063711,-0.22745654274982194,0.637726842941147,-0.21155856787117372,-0.49422102230738146
2025-09-24,-9.299151619859966e-05,1.3876174786896314,-0.3819013960352601,-0.23349376516987938,0.6423393876394975,-0.21204255856905213,-0.4920586055124794
2025-09-25,8.278474070431551e-05,1.3930392876003674,-0.41114946119993523,-0.21706939115933874,0.6552887945113028,-0.2185768158625146,-0.4908899000763629
2025-09-26,2.6742996635082685e-05,1.3912239541919884,-0.4104531589920596,-0.2212046329650902,0.6617842439174092,-0.21622759968268263,-0.4872944913282734
2025-09-29,1.2868516275649482e-05,1.391954848686098,-0.40753728333741396,-0.22017246754801953,0.6691376791959497,-0.2113489403522761,-0.48506657187321967
2025-09-30,-4.4815612207218755e-05,1.3908130539085584,-0.4066823565167633,-0.21425661341071084,0.6622543880130946,-0.2167273874528542,-0.4808712322735459
2025-10-01,-7.481798525246731e-05,1.3902074857715312,-0.39874916358244344,-0.21298917242784687,0.6693420914251522,-0.2148969402484568,-0.4702525698973491
2025-10-02,-0.00011627933094505744,1.3839914172239252,-0.404094090286345,-0.2170919048072473,0.6412419499148032,-0.22420135681015832,-0.4814822358348679
2025-10-03,1.618831480693279e-05,1.381244831192031,-0.4133679377364958,-0.22544838289512426,0.6601728346618532,-0.2595410179590865,-0.49435794438561687
2025-10-06,-1.7768963413378625e-05,1.3827817362728456,-0.4070773786116645,-0.22792844889114774,0.674361310074621,-0.261607061454866,-0.4941220642781965
2025-10-07,5.400438607883109e-08,1.3828546278875447,-0.4092953988537644,-0.22683652356643952,0.6756731391954787,-0.25941901178556426,-0.49316536482810225
2025-10-08,2.144711508794933e-05,1.3832663677253167,-0.408149975385996,-0.22719638568948006,0.6707080245453572,-0.2641732314118086,-0.49423729726888593
2025-10-09,2.1930393683163626e-05,1.3826865684359322,-0.40489070629616336,-0.22364409099804733,0.6787241946848004,-0.2355062901630457,-0.4896633506023851
2025-10-10,-3.301190420667991e-05,1.3835610108119165,-0.40271719825842,-0.2169579077129968,0.6760351773153623,-0.2449607892329788,-0.4959303962969061
2025-10-13,-6.076610381127606e-05,1.380740224722615,-0.40197370878175154,-0.2187086692039561,0.6751816151756183,-0.24110389155850187,-0.49712848201985205
2025-10-14,-3.7926750140100402e-06,1.379740313327838,-0.3920939294790215,-0.2069563618132858,0.6713352349517625,-0.2212265957009492,-0.4927711074331391
2025-10-15,1.733325215131699e-05,1.3785085895252382,-0.393128786192381,-0.20919276870473916,0.6637091406938751,-0.22257578734545766,-0.4947483544187347
2025-10-16,-9.650229855219516e-05,1.3798252764640364,-0.39312095203852865,-0.1849550317957633,0.640054393570068,-0.23040758754630264,-0.4907124673734098
2025-10-17,-0.00018488645180536807,1.3922646864656087,-0.431522649467012,-0.17948201791221302,0.6453248046100093,-0.2116153908407035,-0.49916170289107165
2025-10-20,-4.47677622633653e-05,1.3935469637039788,-0.4248158350583321,-0.14797602052537118,0.5717685267896413,-0.2014698544935947,-0.49985062832996247
2025-10-21,-7.292538282315073e-05,1.3932598499711137,-0.42369675557437225,-0.14643051483785477,0.5681077431257138,-0.21016583439173803,-0.4970612357427119
2025-10-22,-0.0001748611635902337,1.3924183443011726,-0.4226069173510327,-0.1439429094268952,0.5499197087764132,-0.21624957430538705,-0.4981106022274494
2025-10-23,-0.00019546071992610978,1.393965565804801,-0.41355770681379456,-0.14012146040371382,0.5537490161279565,-0.22242930061248187,-0.49675790651117924
2025-10-24,-0.00015349784451020986,1.3960427610519055,-0.41497960420514557,-0.1331004761692101,0.5465856684447303,-0.23197722915448687,-0.4937246103443612
2025-10-27,-0.00010689908438941292,1.3956885844601872,-0.42031710716795206,-0.12673877484349189,0.5436620900674356,-0.24037027058272223,-0.4959133222756724
2025-10-28,-0.00010630427584644724,1.3949241776167147,-0.42033597103767867,-0.1254348690058466,0.5385821384250442,-0.23362957140220536,-0.4972171962674887
2025-10-29,-9.845354194335616e-05,1.395376736734558,-0.4221255142406629,-0.12568658142657502,0.5398260846246186,-0.24160437430702933,-0.4954108070730119
2025-10-30,-5.8201685633494336e-05,1.3871324899664002,-0.4431544071208977,-0.11933051746872068,0.5264751278714306,-0.21865785701595852,-0.4993139153762214
2025-10-31,-7.628596360180853e-05,1.388142932975668,-0.43868666986885196,-0.12005585571755302,0.5374144566846116,-0.21931621442014784,-0.4964473144176764
2025-11-03,-3.632739523383487e-05,1.3879004045922607,-0.4336770769795031,-0.11844694858970505,0.544478785137141,-0.21767773259992415,-0.497637994739509
2025-11-04,2.0166132158129122e-05,1.3872236640714513,-0.4350092156098363,-0.11559221872379308,0.5590537432435613,-0.20167188987908358,-0.49632031163037954
2025-11-05,0.0001172128067542411,1.384272336654387,-0.4204528350397936,-0.13582028267377577,0.5616449229383067,-0.19249273672264236,-0.4974022132994283
2025-11-06,0.0001480675520893729,1.384351386075425,-0.42560009556960393,-0.1292812748297169,0.564932536056877,-0.18556613774953984,-0.4973837892360665
2025-11-07,0.00013239466268694924,1.3845202075581209,-0.4210991404156068,-0.13367782242934523,0.5683117251043514,-0.18841225995965397,-0.4942358718372031
2025-11-10,0.00020589179084813973,1.4204635455726002,-0.3582909544721643,-0.04439479156511872,0.602538361388881,-0.22010850503863116,-0.45576346492064007
2025-11-11,0.00022654070764096764,1.423560104607283,-0.3545698552390403,-0.019821634512588587,0.5985514959551128,-0.2139581707517318,-0.4576218341333441
2025-11-12,0.0001990526315792454,1.422895298969622,-0.34949425730915795,-0.023529797906209765,0.6002169817039483,-0.2193179559019804,-0.45653463467567323
2025-11-13,0.00028331060957171184,1.4214770637547134,-0.34205131054089744,-0.013306134692742111,0.5955630976870115,-0.23602695888514685,-0.4655350945944498
2025-11-14,0.0002994248884025609,1.4208844813567052,-0.3402108973169757,-0.01403622429053994,0.594193347974953,-0.24262673478345326,-0.46484211459845914
2025-11-17,0.0002873960225862071,1.4231971011479212,-0.3414284625440943,-0.00900965189342845,0.592750076094639,-0.23913687559916477,-0.46659871258814034
2025-11-18,0.0002815504189940404,1.416609922865554,-0.32431031604010785,-0.009510003935483735,0.570632727092243,-0.22792898235066755,-0.46682307474679974
2025-11-19,0.0002723210793439644,1.4164426058082675,-0.3235512636511403,-0.011217304158629648,0.5702757974412158,-0.22616466449202197,-0.4672654721066452
2025-11-20,0.0002699770638160707,1.4149789231041345,-0.31927597563362387,-0.013425906185675768,0.5747867453259684,-0.22066141315082446,-0.46586329179821007
2025-11-21,0.0002591454011529273,1.4192061947228782,-0.31742103565724333,-0.002051246207083579,0.5804511715521828,-0.2276045869430753,-0.47043786493350276
2025-11-24,0.00027850610995790344,1.4212678658469233,-0.3143340183136544,-0.0020733881959397737,0.577479657541794,-0.2429667762896674,-0.46649111232798757
2025-11-25,0.00025904090057831113,1.4201277801553092,-0.32544098472574234,0.00290707224800843,0.5700261700728073,-0.23920852839118745,-0.46499044700057046
2025-11-26,0.00023167358933974904,1.4193528495862835,-0.3292189679880256,0.0009131835785838316,0.5720292323210272,-0.23480242499663867,-0.46554316941603013
2025-11-28,0.00021620414371645324,1.419064172721176,-0.3345747514024291,0.002099617867542203,0.5694156515018866,-0.2297064411764308,-0.4640372119957641
2025-12-01,0.0002656336294702908,1.4197513173749643,-0.33712622884527277,0.004593654701912558,0.5775744786700789,-0.22937396616414324,-0.46806780244609036
2025-12-02,0.0002637576928682596,1.4222465854578115,-0.3402271251299948,0.004115282348732485,0.5845052439724585,-0.2277488454642281,-0.46552612251775205
2025-12-03,0.00022018636375252553,1.423862260734754,-0.34647761532928834,0.006379095426824272,0.5927079499868522,-0.22810640200900567,-0.46243191330113753
2025-12-04,0.00018683818523601526,1.425677302141345,-0.3504671724533745,0.011583369501432322,0.595511633864617,-0.22137171929708763,-0.46296814062973024
2025-12-05,9.99795479553567e-05,1.423964004290023,-0.34034390340430576,0.01406034496175057,0.5928758591163126,-0.21409963476190463,-0.46142476580524683
2025-12-08,0.0001338642355242915,1.4212498151695234,-0.3381095731181265,0.015540282033058045,0.5845953344088399,-0.21847386970572097,-0.4598074707214529
2025-12-09,0.00012804394819233974,1.421209689356628,-0.3385690182333263,0.015332291701152773,0.5840676942226986,-0.21861523803648186,-0.46009309802241904
2025-12-10,9.961302347875228e-05,1.4188254531903048,-0.34079851264770605,0.007730408244868953,0.5847469531922104,-0.22204077931005972,-0.4591115620622551
2025-12-11,2.6802497629967214e-05,1.4209370755245838,-0.34654536358309207,0.016644895464253212,0.5782377475591921,-0.21087345495518423,-0.44369617672902417
2025-12-12,5.906484705657132e-05,1.4193172375030985,-0.35007180371127966,0.020348165297399107,0.5786109788039688,-0.1989322948081877,-0.4449410830929681
2025-12-15,5.219909010141413e-05,1.4175002514278465,-0.34083930723246164,0.0036299108164734306,0.5698655274849336,-0.2200875443302232,-0.4492498931972393
2025-12-16,4.436224318337973e-05,1.416063785548578,-0.3297631485715004,-0.0060418544093763515,0.5716788907996122,-0.22578465083976035,-0.44898876273450455
2025-12-17,3.982926529003811e-05,1.4162484742506747,-0.32965017108539096,-0.006731523015870516,0.5714689041773238,-0.22737921835245006,-0.4488035693923262
2025-12-18,-4.9049392447020855e-05,1.4195050881270421,-0.34159351343996314,0.006742623574891887,0.582423859476236,-0.20436785217033,-0.45174035964484843
2025-12-19,-8.308832147923368e-05,1.4225440717260143,-0.3356834611449505,0.014543792486716722,0.5823540393054818,-0.2041917291234882,-0.4427903359879206
2025-12-22,-0.00018336740512885487,1.4320492332566817,-0.32437234750393196,0.023126382338791718,0.5878220951262305,-0.21660446662884025,-0.4397179593965732
2025-12-23,-0.00024531104916430426,1.4305626855262301,-0.32541674004830445,0.023487571424742892,0.5768229609927082,-0.2228659763738171,-0.447941235401979
2025-12-24,-0.00027308436550851694,1.4295625148776148,-0.3111713078299492,0.014819799804825201,0.6001373411310734,-0.2386481733495256,-0.4474792602910008
2025-12-26,-0.0002608899150155085,1.4310892839591878,-0.32021885711746045,0.014838183412854922,0.5977023667222259,-0.2286265449633612,-0.4479842562393156
2025-12-29,-0.00023663424015454002,1.4315592092173466,-0.320077247527658,0.014662663790129316,0.5998871115414325,-0.22948284066804048,-0.44768189377761175
2025-12-30,-0.00030019011904293044,1.4339757214413729,-0.33113965975490456,0.019352024543256297,0.59841521626233,-0.2374703755614716,-0.4507015937358201
2025-12-31,-0.0002517754667694395,1.4303738832979063,-0.3319558149626631,0.017762475085166124,0.5967573594635905,-0.23752343174055157,-0.4523353867536592
2026-01-02,-0.00025108305504296827,1.430649565708703,-0.3323656981787638,0.018741998600633247,0.595997139230865,-0.23661071792086505,-0.4517287266947203
2026-01-05,-0.00030217808730150105,1.4289873060470557,-0.3348195023330818,0.018257748656841405,0.6094925866757781,-0.24024138733977918,-0.4507480888614199
2026-01-06,-0.0003435713345257012,1.422571943532029,-0.354721363906817,0.021003562524022773,0.5947720297354507,-0.21721464266181545,-0.4426563943251236
2026-01-07,-0.00029669658908241105,1.4208792330934545,-0.3506919761952856,0.013858893719677995,0.5860868778585598,-0.21093942266387072,-0.43909300386980665
2026-01-08,-0.0003596510242502445,1.416657281527997,-0.3700905615664683,0.009148989223720233,0.561389703585927,-0.21661007607711624,-0.4421540946409997
2026-01-09,-0.00037095232989810744,1.4149729419916208,-0.37443524391542105,0.014682411647970767,0.5562406676298527,-0.22857305440847225,-0.44886014866395607
2026-01-12,-0.0003373093202203863,1.414822296039835,-0.37069985447954346,0.010133435600627627,0.5614197742201813,-0.22643304414947119,-0.44606934477384197
2026-01-13,-0.00022226525023016377,1.4102115896473675,-0.37672544886273307,0.007862573728264322,0.5744077745716181,-0.22885494552505847,-0.44442206528173855
2026-01-14,-0.00010229773170745678,1.4164288830459102,-0.37719863010716154,0.033461287272956275,0.5810972987434301,-0.24677902936795848,-0.45172296166211917
2026-01-15,-0.00012274674791049327,1.4164147798116082,-0.3801420167801596,0.03780503300224339,0.5756032275219543,-0.256878492479649,-0.4546058944566284
2026-01-16,-0.00016461791113300567,1.414350725177609,-0.3837094393795323,0.036165516358976274,0.5727968372521574,-0.2514376489445975,-0.459305137826829
2026-01-20,-2.1887310543647603e-05,1.4083700755075854,-0.3907705099478971,0.04394992109633922,0.5433431151525651,-0.2808684372955736,-0.47816199167392526
2026-01-21,-3.451614693810248e-05,1.4057388322282964,-0.3977909267670549,0.03516978258658593,0.5437420577846248,-0.28629854742314653,-0.4810489467606702
2026-01-22,0.00010675842188635168,1.3998226893967602,-0.3542286811451144,-0.004766443835770545,0.540258450009737,-0.24909332443196647,-0.4662765456407134
2026-01-23,4.890462644656921e-05,1.4005285224261064,-0.3467541391288638,0.014683593271384104,0.5234210453381264,-0.2384976701728136,-0.4565085528273119
2026-01-26,0.00016492693162967263,1.4060066784485399,-0.3565342669666895,0.00904339330720913,0.5394384725720025,-0.22585791642772163,-0.4533505824878644
2026-01-27,0.00022925577304693965,1.4110770372143753,-0.3466292844556097,0.023969607775196383,0.5479909810873567,-0.232359453730096,-0.4305510249650486
2026-01-28,0.00010634130467713013,1.4085868260164636,-0.2716008736503486,-0.11519100198782696,0.6440086256807961,0.045437587297112086,-0.3073434442922372
2026-01-29,7.886228649218075e-06,1.4161000631067622,-0.2656262941551366,-0.052112486785744094,0.6572846564734282,-0.036517518646207975,-0.3305598153637118
2026-01-30,-4.4379009339643415e-05,1.4150835171300422,-0.2704419573916573,-0.05490710894298226,0.6447323573295197,-0.027131245756305364,-0.3305755535980113
2026-02-02,0.00014381149004216265,1.4236497607821295,-0.21549877967400216,-0.06279374596357443,0.687780384575951,0.013705032293829925,-0.2881902641030064
2026-02-03,0.0001742242933243011,1.423787863059567,-0.20620463399807304,-0.03139926510415256,0.678905582912481,0.062140719747344524,-0.2531130705236436
2026-02-04,0.00029134000809591994,1.4193118349460137,-0.22728195403521229,-0.02803625655182912,0.6761228923801287,0.06770409793800689,-0.2655950719318344
2026-02-05,0.0002430789398909952,1.4168073457619044,-0.2442318508354437,-0.026839196632368403,0.6767742788123513,0.08390770839142313,-0.2672459137075405
2026-02-06,0.00024049549232493198,1.4148875753213577,-0.24624464379648422,-0.029620025349637952,0.6800902186932128,0.09295566553816999,-0.2676240934220829
2026-02-09,0.00020523984177178603,1.4161013353393483,-0.24540656691157312,-0.025881462898007676,0.6877497205307657,0.09762649687677363,-0.26800603403695067
2026-02-10,0.00023580956189514458,1.4122628939013975,-0.2521310758096518,-0.02575620301660861,0.6770450070314197,0.10212098211545674,-0.27041739288508426
2026-02-11,0.0002923206523287537,1.4120913138790583,-0.25071295849413794,-0.039672736832332064,0.6829756193202728,0.11710516096485576,-0.26837693516769223
2026-02-12,0.0001125795394976831,1.4214591692163345,-0.26473850409104654,-0.03101816694766668,0.6433212047238275,0.10447088714537792,-0.27823808663937
2026-02-13,-6.968103932890064e-05,1.4345776790750515,-0.22951952455781016,-0.03280108051722659,0.7098720767326685,0.07429642667104588,-0.2648732278081472
2026-02-17,3.5175979284767346e-05,1.4320044024837193,-0.2272881576061137,-0.04412380517076356,0.7208850473502952,0.05649371710315196,-0.26969396933931655
2026-02-18,-3.8654982655452396e-05,1.4312786041267924,-0.2165461035613518,-0.04643513520325018,0.729838310455018,0.0315758161989158,-0.2719110752423586
2026-02-19,-5.2926821216038545e-05,1.4329525864766934,-0.22082877626296207,-0.043122658522093765,0.7297080681903324,0.032661689501401414,-0.27302505059116167
2026-02-20,-3.139378328082692e-05,1.4333539072127688,-0.22449935937381305,-0.04411691242637002,0.730735981649667,0.0344916426709526,-0.27422608416752453
2026-02-23,5.893134730704935e-05,1.4206151962609384,-0.2062275260781122,-0.08953450266306003,0.7511747083053536,0.07624293495910016,-0.25153925649063785
2026-02-24,5.050173384526157e-05,1.4279527862178252,-0.17303921170000075,-0.11093895983360945,0.7601105237027921,0.09641905507157733,-0.22978634466315703
2026-02-25,3.4695219028047495e-05,1.4277483832464282,-0.16860454919894807,-0.11563118504621496,0.7579636982179391,0.1006992769772338,-0.225447458171323
2026-02-26,6.113920147553427e-05,1.4273704308373283,-0.16616464339368003,-0.11535545065214217,0.7615998822536635,0.09810274692213217,-0.22766434064269703
2026-02-27,-4.423161326024211e-05,1.4346745039181945,-0.14552787850164156,-0.07448831933728282,0.740079890039244,0.12620831319495973,-0.18547813147173883
2026-03-02,-5.462610773067009e-05,1.434108149744513,-0.12674392988062422,-0.10566594955282915,0.7455003029452387,0.17597866942975987,-0.16526672603926124
2026-03-03,-5.956770936593747e-05,1.4339179129031734,-0.12622682590019324,-0.10563756253134565,0.7451212031994091,0.1760307036196737,-0.16508316550599236
2026-03-04,-0.00011577026973873879,1.436243021334169,-0.1086771852428583,-0.12944987284531542,0.7578152310867488,0.21544564808846794,-0.1521154588973675
2026-03-05,-0.00017373374583875396,1.444950815312366,-0.11166415994209844,-0.10504735817734027,0.7591031658888971,0.2102758337273569,-0.144749384115693
2026-03-06,-9.046296008822564e-05,1.4423029201733406,-0.12165443369427871,-0.11238928389434541,0.7444753346519505,0.2046966022620914,-0.1570826846601627
2026-03-09,-0.0001376560393277097,1.4462244315164412,-0.12523192747357248,-0.12317750894825077,0.7295919925002665,0.2421036896646755,-0.13579182766640047
2026-03-10,-0.00010620189901976043,1.445821666655426,-0.11945404394901755,-0.12214750973059914,0.7323484793752463,0.25032810467344746,-0.12292216152552156
2026-03-11,3.514107907671743e-05,1.4294565006390958,-0.12049387905878597,-0.12567298129974772,0.7505792776069411,0.22729368392852956,-0.14609470517172282
2026-03-12,4.680228015975377e-05,1.4265542821007249,-0.11150045447162983,-0.12876961717328667,0.7424277200094809,0.2293653255806047,-0.14004741531920636
2026-03-13,2.660906719912509e-05,1.4283321301787795,-0.11986580628616055,-0.13440394885727136,0.722326512744561,0.27584845596520546,-0.11693637021432121
2026-03-16,8.48210827403544e-05,1.4242906213468642,-0.145960791644852,-0.11270891267883558,0.7005989875674599,0.2891045361206175,-0.1206340824458012
2026-03-17,0.0001214694452549756,1.4293728286623741,-0.1474225096323284,-0.10868560384372963,0.6958047127366825,0.29614525062930885,-0.11647111844528271
2026-03-18,0.00015794381219734629,1.427880503397438,-0.15390679722952,-0.10261293982714718,0.6859399895985993,0.2959899211032132,-0.11948042810632743
2026-03-19,0.00014596648367022158,1.427239432465503,-0.14801997067408967,-0.11476193552637987,0.6821640222822102,0.31714811057924164,-0.11116508185683083
2026-03-20,0.0001978569842055086,1.4252481388925364,-0.15260120757008494,-0.10935115199569473,0.6857635809939856,0.3102023849330088,-0.11787302977039982
2026-03-23,0.0002037701129728786,1.4249961457473108,-0.1553320579565191,-0.10803317384318725,0.6838902646717819,0.3105321808874444,-0.11851450999884205
2026-03-24,0.00013839547717906637,1.4278030918737379,-0.1507451265479254,-0.08873521643482474,0.6827270295288875,0.32401069759328666,-0.11006902619323908
2026-03-25,0.00018905982698462324,1.4336402349202952,-0.14042153972702334,-0.08720182356984008,0.6836410287545311,0.31592312106071613,-0.10494553084853371
2026-03-26,0.00021777311158809433,1.4221907972946564,-0.13748083308601416,-0.0883766997890413,0.6755371203040605,0.33655631067525016,-0.1212962841161454
2026-03-27,0.0002290193207333509,1.4206862783056318,-0.13732962472987859,-0.08937267891182211,0.6758819580427536,0.34249793355420716,-0.11923279387837807
2026-03-30,9.954255117746629e-05,1.4203727001239206,-0.12659774829475304,-0.10570025634291595,0.6664830123680777,0.3883016046438241,-0.09160106812350771
2026-03-31,0.00011579985513709154,1.4196253379577861,-0.12556190240130055,-0.10908890274353254,0.6655633293192061,0.3938427130541301,-0.08864301957015427
2026-04-01,9.827621725899335e-05,1.416456554199494,-0.12299570328829881,-0.1124498802906558,0.6557215592503227,0.3986835346360922,-0.0889493404848414
2026-04-02,0.00014395251039736384,1.4172949967294097,-0.1236100523618547,-0.10371375598902438,0.652017540836634,0.3810504143584312,-0.09293162524476964
2026-04-06,0.0001662578309153792,1.4182057415774192,-0.12029504756930985,-0.10345474228324285,0.6542606806914665,0.3760440778617964,-0.09379934377937602
2026-04-07,0.0002049368047158872,1.3739702822858169,-0.1506888817434593,-0.14408828987538827,0.6159134758285529,0.4303373954949832,-0.08930134906015524
2026-04-08,0.0001518671545202915,1.3713775263951615,-0.16864563636754648,-0.13700663130456667,0.598815243930313,0.4198965816191473,-0.10293245560614492
2026-04-09,0.0002499537927009751,1.3619191953627374,-0.22111352571428713,-0.14061382985316437,0.5402209096842533,0.4789057749560903,-0.09805396619650131
2026-04-10,0.0003519951854991109,1.3563921974723365,-0.26592351564517047,-0.09602024890870325,0.5189611572324208,0.4723729831971555,-0.08161613761033018
2026-04-13,0.000260126632781934,1.2509082269994236,-0.18895997293953554,-0.0631507711752442,0.5178792832317243,0.40941947279008456,-0.047874389393914335
2026-04-14,0.0002097459960973229,1.249821581335036,-0.20243572774983648,-0.041032547674456674,0.5069891978763158,0.4154068972759475,-0.049078193060650616
2026-04-15,0.0002510747015846429,1.2353454788217397,-0.20467904451269917,-0.03498475894284025,0.48572325116232684,0.3661979762499684,-0.06472917695785767
2026-04-16,0.0001601292998458226,1.2264236350458528,-0.18209834563380234,-0.05202077569260591,0.5138961966964015,0.3480665927250438,-0.06539721401196537
2026-04-17,0.000199098026177909,1.2310009793194514,-0.15760641425503408,-0.06994946978313496,0.5322692319959776,0.346298091879381,-0.06392112480505746
2026-04-20,0.0002881293790630037,1.21085505316679,-0.13450951694322683,-0.06906474694071793,0.525979005150188,0.3388346328410843,-0.06253898107470719
2026-04-21,0.00016545070399174861,1.2146370142229115,-0.13991890212787755,-0.09126338975383705,0.5140840419990399,0.3853606905848598,-0.055877052119273435
2026-04-22,0.00018688126470986656,1.2387845882804878,-0.13754283844129706,-0.10015506110096178,0.5374523913388651,0.36066931607881997,-0.051844044110225716
2026-04-23,0.0001887061277747622,1.22845383698077,-0.13241044179673894,-0.10303960843312963,0.537662833280129,0.3649341652567459,-0.04852763202831895
